"","GO_Biological_Process_2018.Term","GO_Biological_Process_2018.Overlap","GO_Biological_Process_2018.P.value","GO_Biological_Process_2018.Adjusted.P.value","GO_Biological_Process_2018.Old.P.value","GO_Biological_Process_2018.Old.Adjusted.P.value","GO_Biological_Process_2018.Odds.Ratio","GO_Biological_Process_2018.Combined.Score","GO_Biological_Process_2018.Genes"
"2372","positive regulation of intracellular signal transduction (GO:1902533)","81/479",0.511128752610435,0.937296975846422,0,0,1.00257434714556,0.672861489735278,"EPHB6;DDR1;ECM1;HIP1;SLC44A2;TRADD;ILK;PARK7;FGF2;IKBKB;FLCN;TBK1;CASP8;CPNE1;MLST8;PIM2;HRAS;CDK5RAP3;TMED4;EPHA5;SEC13;PRKCB;RPL23;PLEKHG5;SHISA5;ACTN4;SEPT4;TRAF7;GPRC5B;PTP4A3;TYRO3;PELI1;RBCK1;PRKD1;GAS6;ENG;BECN1;LTK;CANT1;HDAC3;RAMP3;SLC20A1;PIK3R2;CXXC5;ATP2C1;WDR24;RELA;RTN4;SLC9A3R1;SHARPIN;DHX33;IRAK1;S100A13;FLNA;RIPK1;BRD4;MAP3K3;CD74;PLK2;NTRK3;DAB2IP;MIB2;PTK2;VEGFA;PPP5C;PINK1;P2RX5;MAVS;TNIP2;PDCD4;UBE2N;BAX;LAMTOR2;PLXNB1;CCDC22;LAMTOR3;FGFR3;CC2D1A;CRLF2;BCL2L1;FGFR1"
"2373","G1/S transition of mitotic cell cycle (GO:0000082)","18/105",0.511318774882074,0.937296975846422,0,0,1.01925980709377,0.683680805512468,"PLK3;RANBP1;RANBP3;MAX;PLK2;CAMK2A;CUL1;CDC7;INHBA;DHFR;CDC34;ORC6;RPS6KB1;ORC3;POLE3;PIM2;BCAT1;BRD4"
"2374","positive regulation of transcription from RNA polymerase II promoter (GO:0045944)","143/848",0.51864370461327,0.937296975846422,0,0,0.999122252650797,0.655961860595264,"CCNK;CRTC2;CRTC1;CD81;HNRNPU;PARK7;FGF2;IKZF4;CHCHD2;TBK1;KAT5;ZMIZ1;RUVBL2;ZMIZ2;CCNL1;RNF111;MEN1;MEF2A;RPL23;LMO2;NPAS4;TFR2;SUB1;RFX5;PHIP;PRKD1;CLOCK;DLX1;NOTCH1;INSIG1;CTR9;PIK3R2;WDR61;DDRGK1;MYO6;SCAP;CAMTA2;RIPK1;ZBTB18;SMAD2;ZBTB17;XBP1;XRCC6;POU2F1;AUTS2;SS18L1;SS18L2;MICAL2;GLMP;NR1D2;ERLIN2;INHBA;INO80;NR1D1;SMARCA2;SMAD5;NFKB2;CDK9;MLXIPL;NR4A1;MAVS;HNRNPK;FUBP3;CAPRIN2;PIN1;PAF1;CDK13;OGT;NFE2L1;NFE2L2;RNF10;LDB1;ELL;THRA;PTPRN;AKAP8L;YBX1;FOXM1;MED12;IKBKB;PPP3CA;FLCN;DBP;MLX;HRAS;SS18;SREBF1;TET2;ETV4;KLF15;SREBF2;GNL3;MED25;SFPQ;KAT2A;IRF3;THRAP3;TET3;MTF2;ITGA6;ARHGEF2;TLR3;ENG;HDAC5;HDAC3;USP16;ATF6B;HDAC1;WBP2;MOSPD1;RNF4;DLL1;RELA;RXRB;MAPK7;PLAGL1;HSF1;E2F4;MEF2D;BRD4;MBD4;ARNT2;NPM1;MCRS1;CNBP;NR1H2;DAB2IP;WNT7A;USF2;USF1;KLF2;VEGFA;SKI;PER1;PSMC3;TNIP2;NFIC;ERCC2;CAMK1;PAXBP1;PFKM;RBMX;SSBP4"
"2375","NAD biosynthetic process (GO:0009435)","4/22",0.522275644832479,0.937296975846422,0,0,1.09476251689245,0.711113694410515,"NAXE;NAPRT;NAXD;NADSYN1"
"2376","nucleotide-excision repair, DNA incision, 3'-to lesion (GO:0006295)","4/22",0.522275644832479,0.937296975846422,0,0,1.09476251689245,0.711113694410515,"ERCC2;GTF2H3;GTF2H5;DDB2"
"2377","negative regulation of cell cycle G1/S phase transition (GO:1902807)","4/22",0.522275644832479,0.937296975846422,0,0,1.09476251689245,0.711113694410515,"RBL2;PRMT2;GPNMB;FHL1"
"2378","regulation of transcription from RNA polymerase III promoter (GO:0006359)","4/22",0.522275644832479,0.937296975846422,0,0,1.09476251689245,0.711113694410515,"PRDX5;ELL;POLR3C;MAF1"
"2379","sulfur amino acid metabolic process (GO:0000096)","4/22",0.522275644832479,0.937296975846422,0,0,1.09476251689245,0.711113694410515,"GCLC;CBS;SMS;MTHFR"
"2380","negative regulation of actin filament polymerization (GO:0030837)","4/22",0.522275644832479,0.937296975846422,0,0,1.09476251689245,0.711113694410515,"TWF2;PFN1;KANK3;PFN2"
"2381","histone lysine methylation (GO:0034968)","4/22",0.522275644832479,0.937296975846422,0,0,1.09476251689245,0.711113694410515,"SETD6;EHMT2;CXXC1;ASH2L"
"2382","nucleotide-excision repair, DNA duplex unwinding (GO:0000717)","4/22",0.522275644832479,0.937296975846422,0,0,1.09476251689245,0.711113694410515,"ERCC2;GTF2H3;GTF2H5;DDB2"
"2383","regulation of cytokine production involved in inflammatory response (GO:1900015)","4/22",0.522275644832479,0.937296975846422,0,0,1.09476251689245,0.711113694410515,"PER1;CUEDC2;PDCD4;MAPK14"
"2384","protein O-linked glycosylation via serine (GO:0018242)","4/22",0.522275644832479,0.937296975846422,0,0,1.09476251689245,0.711113694410515,"GALNT11;POGLUT1;GALNT2;GALNT17"
"2385","beta-catenin destruction complex disassembly (GO:1904886)","4/22",0.522275644832479,0.937296975846422,0,0,1.09476251689245,0.711113694410515,"DVL1;DVL2;DVL3;PPP1CA"
"2386","negative regulation of nervous system development (GO:0051961)","4/22",0.522275644832479,0.937296975846422,0,0,1.09476251689245,0.711113694410515,"NOTCH1;ARHGEF15;WNT7A;TNFRSF21"
"2387","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"TNRC6C;CNOT7;PABPC1"
"2388","glucose transmembrane transport (GO:1904659)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"SLC2A1;SLC2A5;SLC2A8"
"2389","glucose 6-phosphate metabolic process (GO:0051156)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"G6PC3;RPE;PHACTR1"
"2390","positive regulation of regulated secretory pathway (GO:1903307)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"KCNB1;RAB15;DOC2B"
"2391","negative regulation of response to wounding (GO:1903035)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"PTPRS;FGF2;CERS2"
"2392","regulation of RIG-I signaling pathway (GO:0039535)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"SEC14L1;UFD1;NOP53"
"2393","regulation of cell cycle phase transition (GO:1901987)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"FBXW7;ERCC2;ATP2B4"
"2394","negative regulation of striated muscle cell differentiation (GO:0051154)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"HDAC5;XBP1;NOTCH1"
"2395","leukocyte adhesion to vascular endothelial cell (GO:0061756)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"VCAM1;PODXL2;ADD2"
"2396","regulation of bicellular tight junction assembly (GO:2000810)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"TJP1;IKBKB;NPHP4"
"2397","positive regulation of cardiac muscle hypertrophy (GO:0010613)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"MEF2A;CAMK2D;PDE9A"
"2398","DNA methylation or demethylation (GO:0044728)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"KMT2E;EHMT2;DMAP1"
"2399","positive regulation of myotube differentiation (GO:0010831)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"ADGRB1;FLOT1;MAPK14"
"2400","dendritic spine morphogenesis (GO:0060997)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"ARC;WNT7A;WASL"
"2401","negative regulation of DNA replication (GO:0008156)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"TSPYL2;CDAN1;GTPBP4"
"2402","regulation of steroid metabolic process (GO:0019218)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"ACADVL;ARV1;APOE"
"2403","positive regulation of G2/M transition of mitotic cell cycle (GO:0010971)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"CDC7;RAB11A;BRD4"
"2404","positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"MAP3K3;FGF2;VEGFA"
"2405","cardiac epithelial to mesenchymal transition (GO:0060317)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"NOTCH1;PDCD4;ENG"
"2406","mitochondrial fusion (GO:0008053)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"MIGA2;MFN1;BAX"
"2407","regulation of membrane repolarization (GO:0060306)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"CACNB3;CACNA2D1;AKAP9"
"2408","neural tube development (GO:0021915)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"PTCH1;DVL1;HES5"
"2409","lipopolysaccharide-mediated signaling pathway (GO:0031663)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"HCK;IRAK1;PRKCE"
"2410","postsynaptic membrane organization (GO:0001941)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"NLGN2;NRXN2;APOE"
"2411","DNA alkylation (GO:0006305)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"KMT2E;EHMT2;DMAP1"
"2412","leukocyte tethering or rolling (GO:0050901)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"VCAM1;PODXL2;ADD2"
"2413","negative regulation of steroid biosynthetic process (GO:0010894)","3/16",0.522317613101856,0.937296975846422,0,0,1.13687380235423,0.738376139942877,"SCAP;ERLIN2;APOE"
"2414","positive regulation of sprouting angiogenesis (GO:1903672)","5/28",0.522476568610979,0.937296975846422,0,0,1.0709585859889,0.695239690970696,"MAP3K3;DLL1;FGF2;JAK1;VEGFA"
"2415","positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)","5/28",0.522476568610979,0.937296975846422,0,0,1.0709585859889,0.695239690970696,"HTRA2;RIPK1;INHBA;TANK;DEDD2"
"2416","neuron projection extension (GO:1990138)","5/28",0.522476568610979,0.937296975846422,0,0,1.0709585859889,0.695239690970696,"CYFIP1;AUTS2;CPNE1;PLXNB1;SH3GL2"
"2417","regulation of chromatin organization (GO:1902275)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"CDK9;HNRNPU"
"2418","regulation of sequestering of zinc ion (GO:0061088)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"SLC30A3;AP3D1"
"2419","positive regulation of cytoplasmic transport (GO:1903651)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"DAB2;PTPN23"
"2420","regulation of mammary gland epithelial cell proliferation (GO:0033599)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"DEAF1;RTN4"
"2421","positive regulation of receptor recycling (GO:0001921)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"NSF;RAMP3"
"2422","positive regulation of amyloid-beta formation (GO:1902004)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"GSK3A;CLU"
"2423","I-kappaB phosphorylation (GO:0007252)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"DAB2IP;TLR3"
"2424","regulation of respiratory burst (GO:0060263)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"RAC2;NOXO1"
"2425","cellular copper ion homeostasis (GO:0006878)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"ARF1;CCDC22"
"2426","RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"RNASEH1;LAS1L"
"2427","base-excision repair, AP site formation (GO:0006285)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"MBD4;MPG"
"2428","positive regulation of lipase activity (GO:0060193)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"FGFR3;FGFR1"
"2429","chylomicron assembly (GO:0034378)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"P4HB;APOE"
"2430","regulation of pH (GO:0006885)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"ATP6AP1;PDK2"
"2431","positive regulation of natural killer cell activation (GO:0032816)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"LAMP1;GAS6"
"2432","glycoprotein catabolic process (GO:0006516)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"NEU4;EDEM2"
"2433","glycerolipid metabolic process (GO:0046486)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"ALDH5A1;DGKZ"
"2434","protein localization to synapse (GO:0035418)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"NLGN2;NRXN2"
"2435","cellular response to ATP (GO:0071318)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"RYR3;HSP90B1"
"2436","nucleoside metabolic process (GO:0009116)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"ERH;NME5"
"2437","regulation of cytoplasmic translation (GO:2000765)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"CPEB1;UNK"
"2438","mitochondrial respiratory chain complex III biogenesis (GO:0097033)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"UQCRB;TTC19"
"2439","positive regulation of reproductive process (GO:2000243)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"SYDE1;INHBA"
"2440","regulation of fatty acid beta-oxidation (GO:0031998)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"AKT2;TYSND1"
"2441","insulin-like growth factor receptor signaling pathway (GO:0048009)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"GHR;TSC2"
"2442","cardiovascular system development (GO:0072358)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"STK11;FBXW7"
"2443","protein-cofactor linkage (GO:0018065)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"POP5;NDUFAB1"
"2444","ectoderm development (GO:0007398)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"SMURF1;ITGA6"
"2445","positive regulation of protein exit from endoplasmic reticulum (GO:0070863)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"EDEM2;TM9SF4"
"2446","cytochrome complex assembly (GO:0017004)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"SURF1;SCO1"
"2447","protein localization to mitochondrion (GO:0070585)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"DNAJA1;PINK1"
"2448","neuron projection fasciculation (GO:0106030)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"NRCAM;RTN4"
"2449","polarized epithelial cell differentiation (GO:0030859)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"SLC9A3R1;SH3BP1"
"2450","ceramide catabolic process (GO:0046514)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"NEU4;NEU1"
"2451","negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"DNAJB1;HIF1AN"
"2452","coenzyme A metabolic process (GO:0015936)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"DCAKD;COASY"
"2453","tRNA wobble base modification (GO:0002097)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"ALKBH1;NAT10"
"2454","negative regulation of sodium ion transmembrane transporter activity (GO:2000650)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"CAMK2D;PRKCE"
"2455","negative regulation of protein autophosphorylation (GO:0031953)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"CHORDC1;ENG"
"2456","mitotic G1/S transition checkpoint (GO:0044819)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"PLK3;FBXO31"
"2457","neurotransmitter receptor internalization (GO:0099590)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"DNM1;DNM2"
"2458","positive regulation of nuclease activity (GO:0032075)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"DAB2IP;BAX"
"2459","ketone body metabolic process (GO:1902224)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"HMGCL;AACS"
"2460","protein prenylation (GO:0018342)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"FNTA;RABGGTA"
"2461","intracellular cholesterol transport (GO:0032367)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"VPS4A;SYT7"
"2462","peptidyl-serine dephosphorylation (GO:0070262)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"PPP5C;PPP1CA"
"2463","negative regulation of sodium ion transmembrane transport (GO:1902306)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"CAMK2D;PRKCE"
"2464","neuron projection regeneration (GO:0031102)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"DHFR;APOE"
"2465","presynaptic membrane assembly (GO:0097105)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"PTPRD;NLGN2"
"2466","N-acetylneuraminate metabolic process (GO:0006054)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"NAGK;GNPDA1"
"2467","response to acidic pH (GO:0010447)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"CHORDC1;RAB11FIP5"
"2468","aspartate family amino acid metabolic process (GO:0009066)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"SMS;MTHFR"
"2469","regulation of NLRP3 inflammasome complex assembly (GO:1900225)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"DHX33;CPTP"
"2470","positive regulation of glial cell differentiation (GO:0045687)","2/10",0.522767619918682,0.937296975846422,0,0,1.23161873702935,0.798850371449738,"NOTCH1;BIN1"
"2471","bone development (GO:0060348)","6/34",0.522814182086943,0.937296975846422,0,0,1.05565449688335,0.684622735119481,"SKI;GNAS;PLS3;P3H1;PPIB;FGFR3"
"2472","negative regulation of endothelial cell migration (GO:0010596)","6/34",0.522814182086943,0.937296975846422,0,0,1.05565449688335,0.684622735119481,"NOTCH1;CSNK2B;ADGRB1;DAB2IP;APOE;FGF2"
"2473","macromolecule catabolic process (GO:0009057)","6/34",0.522814182086943,0.937296975846422,0,0,1.05565449688335,0.684622735119481,"BECN1;SMURF1;PPT1;TPP1;UCHL3;USE1"
"2474","negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)","7/40",0.523230886719404,0.937296975846422,0,0,1.04498668394155,0.676871781173801,"RNF126;ZGPAT;HGS;DAB2IP;EPS15L1;SH3GL2;EPN1"
"2475","cognition (GO:0050890)","7/40",0.523230886719404,0.937296975846422,0,0,1.04498668394155,0.676871781173801,"CYFIP1;HRH3;GNAS;CTNS;GPR155;BBS4;LINS1"
"2476","ameboidal-type cell migration (GO:0001667)","7/40",0.523230886719404,0.937296975846422,0,0,1.04498668394155,0.676871781173801,"SEMA4A;SGPL1;SEMA4B;SEMA4F;PKN1;SRGAP2;CORO1C"
"2477","negative regulation of ERK1 and ERK2 cascade (GO:0070373)","7/40",0.523230886719404,0.937296975846422,0,0,1.04498668394155,0.676871781173801,"SLC9A3R1;FLCN;GSTP1;DAB2IP;PIN1;PHB;DUSP26"
"2478","regulation of release of cytochrome c from mitochondria (GO:0090199)","7/40",0.523230886719404,0.937296975846422,0,0,1.04498668394155,0.676871781173801,"PRELID1;PINK1;PDCD5;PPIF;BAX;CLU;BCL2L1"
"2479","positive regulation of protein localization to cell periphery (GO:1904377)","8/46",0.523694338929994,0.93737063327026,0,0,1.03712503712504,0.670861309650755,"PRKCI;RAMP3;LRP1;EPB41L2;KIF5B;PRKCE;SORBS1;SPTBN1"
"2480","regulation of G1/S transition of mitotic cell cycle (GO:2000045)","8/46",0.523694338929994,0.93737063327026,0,0,1.03712503712504,0.670861309650755,"KMT2E;RBL2;PLK5;GPNMB;PRMT2;PSME3;FHL1;INO80"
"2481","regulation of cell-matrix adhesion (GO:0001952)","9/52",0.524185480667489,0.937871563354688,0,0,1.03109066036563,0.665991445246009,"MACF1;LDB1;ADAM15;DAPK3;MINK1;THY1;GPM6B;PTK2;CORO1C"
"2482","positive regulation of protein polymerization (GO:0032273)","11/64",0.525208272121244,0.939322933096777,0,0,1.02243510645458,0.658407706074469,"HCK;PINK1;PSRC1;CTTN;DCTN1;PRKCE;AKAP9;RAC2;ARL2;PFN1;PFN2"
"2483","positive regulation of protein complex assembly (GO:0031334)","15/88",0.527280744309314,0.942649707607348,0,0,1.01223091976517,0.647850210209397,"UNC13B;VCP;WARS;GTF2H3;HDAC6;GTF2H5;DDB2;VEGFA;MED25;SUMO1;DHX33;ERCC2;FSCN1;BAX;LCP1"
"2484","cellular response to metal ion (GO:0071248)","17/100",0.528297893348469,0.944087902002356,0,0,1.00896976829295,0.643818526386301,"MEF2A;DAXX;CAMK2D;DMTN;CPNE7;KCNA1;BRAF;ANK3;MCOLN1;RYR3;ADD1;SUMO1;TFR2;HSF1;CPNE1;PPIF;ATP13A2"
"2485","regulated exocytosis (GO:0045055)","25/148",0.532150246293625,0.950589514405394,0,0,1.00121344497027,0.631594888444432,"ECM1;ITIH3;STXBP1;CLU;CYB5R1;SYNGR1;RAB26;FLNA;QSOX1;RAB11FIP5;ACTN2;APLP2;ACTN1;FN1;ACTN4;SYNGR3;TUBA4A;VEGFA;SCCPDH;DNAJC5;MAGED2;CALM1;ALDOA;GAS6;VAMP2"
"2486","negative regulation of protein phosphorylation (GO:0001933)","30/178",0.534382982676743,0.954193909936468,0,0,0.998485032117319,0.625693157797217,"GSTP1;PIK3R2;PARK7;THY1;PPM1F;CORO1C;PREX2;CHORDC1;DVL1;INPP5K;TRIM27;CDK5RAP3;YWHAG;MEN1;WARS;DMTN;DUSP1;NTRK3;DAB2IP;TSC2;TARBP2;MLXIPL;DBNDD2;FKBP8;FGFR1OP;CALM3;CALM1;CACTIN;TARDBP;ENG"
"2487","regulation of kinase activity (GO:0043549)","17/101",0.54610934782195,0.974395733857057,0,0,0.996897955132023,0.603059513775291,"EPHB6;EPHA5;TSPYL2;DDR1;CDKN1C;CD74;LTK;LDB1;NPRL2;NTRK3;HNRNPU;CAMKK2;RBL2;SLC9A3R1;TYRO3;FGFR3;FGFR1"
"2488","positive regulation of kinase activity (GO:0033674)","19/113",0.546135748104609,0.974395733857057,0,0,0.9956413410088,0.602251211975322,"EPHB6;EPHA5;MAP2K3;DDR1;CD74;DAXX;XRCC6;LTK;NTRK3;PTK2;CAMKK1;CAMKK2;EEF1A2;TYRO3;JTB;MAPRE3;GAS6;FGFR3;FGFR1"
